Var1,Var2,Var3,frequency
102.3,-184.14,-102.3,2086.849287
102.3,-184.14,-102.3,2272.379095
102.3,-184.14,-102.3,2474.403295
102.3,-184.14,-102.3,2694.388309
102.3,-184.14,-102.3,2933.930929
102.3,-184.14,-102.3,3194.769911
102.3,-184.14,-102.3,3478.798591
102.3,-184.14,-102.3,3788.078634
102.3,-184.14,-102.3,4124.854992
102.3,-184.14,-102.3,4491.572205
102.3,-184.14,-102.3,4890.892144
115.5,-415.8,-173.25,2.718281828
115.5,-415.8,-173.25,2.959948685
115.5,-415.8,-173.25,3.223100756
115.5,-415.8,-173.25,3.509648169
115.5,-415.8,-173.25,3.821670871
115.5,-415.8,-173.25,4.161433722
115.5,-415.8,-173.25,4.531402941
115.5,-415.8,-173.25,4.934264002
115.5,-415.8,-173.25,5.372941131
115.5,-415.8,-173.25,5.85061853
115.5,-415.8,-173.25,6.370763487
115.5,-415.8,-173.25,6.937151552
115.5,-415.8,-173.25,7.553893933
115.5,-415.8,-173.25,8.225467343
115.5,-415.8,-173.25,8.956746496
115.5,-415.8,-173.25,9.753039487
115.5,-415.8,-173.25,10.62012632
115.5,-415.8,-173.25,11.56430088
115.5,-415.8,-173.25,12.59241659
115.5,-415.8,-173.25,13.71193616
115.5,-415.8,-173.25,14.93098581
115.5,-415.8,-173.25,16.25841418
115.5,-415.8,-173.25,17.70385659
115.5,-415.8,-173.25,19.277805
115.5,-415.8,-173.25,20.99168414
115.5,-415.8,-173.25,22.85793445
115.5,-415.8,-173.25,24.89010238
115.5,-415.8,-173.25,27.10293872
115.5,-415.8,-173.25,29.51250564
115.5,-415.8,-173.25,32.13629335
115.5,-415.8,-173.25,34.99334699
115.5,-415.8,-173.25,38.10440489
115.5,-415.8,-173.25,41.49204911
115.5,-415.8,-173.25,45.18086937
115.5,-415.8,-173.25,49.19764149
115.5,-415.8,-173.25,53.57152179
115.5,-415.8,-173.25,58.33425872
115.5,-415.8,-173.25,63.52042329
115.5,-415.8,-173.25,69.16766003
115.5,-415.8,-173.25,75.31696021
115.5,-415.8,-173.25,82.01295943
115.5,-415.8,-173.25,89.30426155
115.5,-415.8,-173.25,97.24379155
115.5,-415.8,-173.25,105.8891797
115.5,-415.8,-173.25,115.3031797
115.5,-415.8,-173.25,125.5541245
115.5,-415.8,-173.25,136.716422
115.5,-415.8,-173.25,148.8710954
115.5,-415.8,-173.25,162.1063712
115.5,-415.8,-173.25,176.5183194
115.5,-415.8,-173.25,192.2115514
115.5,-415.8,-173.25,209.2999787
115.5,-415.8,-173.25,227.9076401
115.5,-415.8,-173.25,248.169602
115.5,-415.8,-173.25,270.2329388
115.5,-415.8,-173.25,294.2578004
115.5,-415.8,-173.25,320.4185748
115.5,-415.8,-173.25,348.9051536
115.5,-415.8,-173.25,379.9243109
115.5,-415.8,-173.25,413.7012036
115.5,-415.8,-173.25,450.4810063
115.5,-415.8,-173.25,490.5306904
115.5,-415.8,-173.25,534.1409624
115.5,-415.8,-173.25,581.6283737
115.5,-415.8,-173.25,633.3376185
115.5,-415.8,-173.25,689.6440359
115.5,-415.8,-173.25,750.9563341
115.5,-415.8,-173.25,817.7195572
115.5,-415.8,-173.25,890.4183159
115.5,-415.8,-173.25,969.5803045
115.5,-415.8,-173.25,1055.780132
115.5,-415.8,-173.25,1149.643492
115.5,-415.8,-173.25,1251.851705
115.5,-415.8,-173.25,1363.146664
115.5,-415.8,-173.25,1484.33622
115.5,-415.8,-173.25,1616.300045
115.5,-415.8,-173.25,1759.996018
115.5,-415.8,-173.25,1916.467176
115.5,-415.8,-173.25,2086.849287
115.5,-415.8,-173.25,2272.379095
115.5,-415.8,-173.25,2474.403295
115.5,-415.8,-173.25,2694.388309
115.5,-415.8,-173.25,2933.930929
115.5,-415.8,-173.25,3194.769911
115.5,-415.8,-173.25,3478.798591
115.5,-415.8,-173.25,3788.078634
115.5,-415.8,-173.25,4124.854992
115.5,-415.8,-173.25,4491.572205
115.5,-415.8,-173.25,4890.892144
111.1,-399.96,-166.65,2.718281828
111.1,-399.96,-166.65,2.959948685
111.1,-399.96,-166.65,3.223100756
111.1,-399.96,-166.65,3.509648169
111.1,-399.96,-166.65,3.821670871
111.1,-399.96,-166.65,4.161433722
111.1,-399.96,-166.65,4.531402941
111.1,-399.96,-166.65,4.934264002
111.1,-399.96,-166.65,5.372941131
111.1,-399.96,-166.65,5.85061853
111.1,-399.96,-166.65,6.370763487
111.1,-399.96,-166.65,6.937151552
111.1,-399.96,-166.65,7.553893933
111.1,-399.96,-166.65,8.225467343
111.1,-399.96,-166.65,8.956746496
111.1,-399.96,-166.65,9.753039487
111.1,-399.96,-166.65,10.62012632
111.1,-399.96,-166.65,11.56430088
111.1,-399.96,-166.65,12.59241659
111.1,-399.96,-166.65,13.71193616
111.1,-399.96,-166.65,14.93098581
111.1,-399.96,-166.65,16.25841418
111.1,-399.96,-166.65,17.70385659
111.1,-399.96,-166.65,19.277805
111.1,-399.96,-166.65,20.99168414
111.1,-399.96,-166.65,22.85793445
111.1,-399.96,-166.65,24.89010238
111.1,-399.96,-166.65,27.10293872
111.1,-399.96,-166.65,29.51250564
111.1,-399.96,-166.65,32.13629335
111.1,-399.96,-166.65,34.99334699
111.1,-399.96,-166.65,38.10440489
111.1,-399.96,-166.65,41.49204911
111.1,-399.96,-166.65,45.18086937
111.1,-399.96,-166.65,49.19764149
111.1,-399.96,-166.65,53.57152179
111.1,-399.96,-166.65,58.33425872
111.1,-399.96,-166.65,63.52042329
111.1,-399.96,-166.65,69.16766003
111.1,-399.96,-166.65,75.31696021
111.1,-399.96,-166.65,82.01295943
111.1,-399.96,-166.65,89.30426155
111.1,-399.96,-166.65,97.24379155
111.1,-399.96,-166.65,105.8891797
111.1,-399.96,-166.65,115.3031797
111.1,-399.96,-166.65,125.5541245
111.1,-399.96,-166.65,136.716422
111.1,-399.96,-166.65,148.8710954
111.1,-399.96,-166.65,162.1063712
111.1,-399.96,-166.65,176.5183194
111.1,-399.96,-166.65,192.2115514
111.1,-399.96,-166.65,209.2999787
111.1,-399.96,-166.65,227.9076401
111.1,-399.96,-166.65,248.169602
111.1,-399.96,-166.65,270.2329388
111.1,-399.96,-166.65,294.2578004
111.1,-399.96,-166.65,320.4185748
111.1,-399.96,-166.65,348.9051536
111.1,-399.96,-166.65,379.9243109
111.1,-399.96,-166.65,413.7012036
111.1,-399.96,-166.65,450.4810063
111.1,-399.96,-166.65,490.5306904
111.1,-399.96,-166.65,534.1409624
111.1,-399.96,-166.65,581.6283737
111.1,-399.96,-166.65,633.3376185
111.1,-399.96,-166.65,689.6440359
111.1,-399.96,-166.65,750.9563341
111.1,-399.96,-166.65,817.7195572
111.1,-399.96,-166.65,890.4183159
111.1,-399.96,-166.65,969.5803045
111.1,-399.96,-166.65,1055.780132
111.1,-399.96,-166.65,1149.643492
111.1,-399.96,-166.65,1251.851705
111.1,-399.96,-166.65,1363.146664
111.1,-399.96,-166.65,1484.33622
111.1,-399.96,-166.65,1616.300045
111.1,-399.96,-166.65,1759.996018
111.1,-399.96,-166.65,1916.467176
111.1,-399.96,-166.65,2086.849287
111.1,-399.96,-166.65,2272.379095
111.1,-399.96,-166.65,2474.403295
111.1,-399.96,-166.65,2694.388309
111.1,-399.96,-166.65,2933.930929
111.1,-399.96,-166.65,3194.769911
111.1,-399.96,-166.65,3478.798591
111.1,-399.96,-166.65,3788.078634
111.1,-399.96,-166.65,4124.854992
111.1,-399.96,-166.65,4491.572205
111.1,-399.96,-166.65,4890.892144
108.9,0.0,163.35,2.718281828
108.9,0.0,163.35,2.959948685
108.9,0.0,163.35,3.223100756
108.9,0.0,163.35,3.509648169
108.9,0.0,163.35,3.821670871
108.9,0.0,163.35,4.161433722
108.9,0.0,163.35,4.531402941
108.9,0.0,163.35,4.934264002
108.9,0.0,163.35,5.372941131
108.9,0.0,163.35,5.85061853
108.9,0.0,163.35,6.370763487
108.9,0.0,163.35,6.937151552
108.9,0.0,163.35,7.553893933
108.9,0.0,163.35,8.225467343
108.9,0.0,163.35,8.956746496
108.9,0.0,163.35,9.753039487
108.9,0.0,163.35,10.62012632
108.9,0.0,163.35,11.56430088
108.9,0.0,163.35,12.59241659
108.9,0.0,163.35,13.71193616
108.9,0.0,163.35,14.93098581
108.9,0.0,163.35,16.25841418
108.9,0.0,163.35,17.70385659
108.9,0.0,163.35,19.277805
108.9,0.0,163.35,20.99168414
108.9,0.0,163.35,22.85793445
108.9,0.0,163.35,24.89010238
108.9,0.0,163.35,27.10293872
108.9,0.0,163.35,29.51250564
108.9,0.0,163.35,32.13629335
108.9,0.0,163.35,34.99334699
108.9,0.0,163.35,38.10440489
108.9,0.0,163.35,41.49204911
108.9,0.0,163.35,45.18086937
108.9,0.0,163.35,49.19764149
108.9,0.0,163.35,53.57152179
108.9,0.0,163.35,58.33425872
108.9,0.0,163.35,63.52042329
108.9,0.0,163.35,69.16766003
108.9,0.0,163.35,75.31696021
108.9,0.0,163.35,82.01295943
108.9,0.0,163.35,89.30426155
108.9,0.0,163.35,97.24379155
108.9,0.0,163.35,105.8891797
108.9,0.0,163.35,115.3031797
108.9,0.0,163.35,125.5541245
108.9,0.0,163.35,136.716422
108.9,0.0,163.35,148.8710954
108.9,0.0,163.35,162.1063712
108.9,0.0,163.35,176.5183194
108.9,0.0,163.35,192.2115514
108.9,0.0,163.35,209.2999787
108.9,0.0,163.35,227.9076401
108.9,0.0,163.35,248.169602
108.9,0.0,163.35,270.2329388
108.9,0.0,163.35,294.2578004
108.9,0.0,163.35,320.4185748
108.9,0.0,163.35,348.9051536
108.9,0.0,163.35,379.9243109
108.9,0.0,163.35,413.7012036
108.9,0.0,163.35,450.4810063
108.9,0.0,163.35,490.5306904
108.9,0.0,163.35,534.1409624
108.9,0.0,163.35,581.6283737
108.9,0.0,163.35,633.3376185
108.9,0.0,163.35,689.6440359
108.9,0.0,163.35,750.9563341
108.9,0.0,163.35,817.7195572
108.9,0.0,163.35,890.4183159
108.9,0.0,163.35,969.5803045
108.9,0.0,163.35,1055.780132
108.9,0.0,163.35,1149.643492
108.9,0.0,163.35,1251.851705
108.9,0.0,163.35,1363.146664
108.9,0.0,163.35,1484.33622
108.9,0.0,163.35,1616.300045
108.9,0.0,163.35,1759.996018
108.9,0.0,163.35,1916.467176
108.9,0.0,163.35,2086.849287
108.9,0.0,163.35,2272.379095
108.9,0.0,163.35,2474.403295
108.9,0.0,163.35,2694.388309
108.9,0.0,163.35,2933.930929
108.9,0.0,163.35,3194.769911
108.9,0.0,163.35,3478.798591
108.9,0.0,163.35,3788.078634
108.9,0.0,163.35,4124.854992
108.9,0.0,163.35,4491.572205
108.9,0.0,163.35,4890.892144
100.1,0.0,0.0,2.718281828
100.1,0.0,0.0,2.959948685
100.1,0.0,0.0,3.223100756
100.1,0.0,0.0,3.509648169
100.1,0.0,0.0,3.821670871
100.1,0.0,0.0,4.161433722
100.1,0.0,0.0,4.531402941
100.1,0.0,0.0,4.934264002
100.1,0.0,0.0,5.372941131
100.1,0.0,0.0,5.85061853
100.1,0.0,0.0,6.370763487
100.1,0.0,0.0,6.937151552
100.1,0.0,0.0,7.553893933
100.1,0.0,0.0,8.225467343
100.1,0.0,0.0,8.956746496
100.1,0.0,0.0,9.753039487
100.1,0.0,0.0,10.62012632
100.1,0.0,0.0,11.56430088
100.1,0.0,0.0,12.59241659
100.1,0.0,0.0,13.71193616
100.1,0.0,0.0,14.93098581
100.1,0.0,0.0,16.25841418
100.1,0.0,0.0,17.70385659
100.1,0.0,0.0,19.277805
100.1,0.0,0.0,20.99168414
100.1,0.0,0.0,22.85793445
100.1,0.0,0.0,24.89010238
100.1,0.0,0.0,27.10293872
100.1,0.0,0.0,29.51250564
100.1,0.0,0.0,32.13629335
100.1,0.0,0.0,34.99334699
100.1,0.0,0.0,38.10440489
100.1,0.0,0.0,41.49204911
100.1,0.0,0.0,45.18086937
100.1,0.0,0.0,49.19764149
100.1,0.0,0.0,53.57152179
100.1,0.0,0.0,58.33425872
100.1,0.0,0.0,63.52042329
100.1,0.0,0.0,69.16766003
100.1,0.0,0.0,75.31696021
100.1,0.0,0.0,82.01295943
100.1,0.0,0.0,89.30426155
100.1,0.0,0.0,97.24379155
100.1,0.0,0.0,105.8891797
100.1,0.0,0.0,115.3031797
100.1,0.0,0.0,125.5541245
100.1,0.0,0.0,136.716422
100.1,0.0,0.0,148.8710954
100.1,0.0,0.0,162.1063712
100.1,0.0,0.0,176.5183194
100.1,0.0,0.0,192.2115514
100.1,0.0,0.0,209.2999787
100.1,0.0,0.0,227.9076401
100.1,0.0,0.0,248.169602
100.1,0.0,0.0,270.2329388
100.1,0.0,0.0,294.2578004
100.1,0.0,0.0,320.4185748
100.1,0.0,0.0,348.9051536
100.1,0.0,0.0,379.9243109
100.1,0.0,0.0,413.7012036
100.1,0.0,0.0,450.4810063
100.1,0.0,0.0,490.5306904
100.1,0.0,0.0,534.1409624
100.1,0.0,0.0,581.6283737
100.1,0.0,0.0,633.3376185
100.1,0.0,0.0,689.6440359
100.1,0.0,0.0,750.9563341
100.1,0.0,0.0,817.7195572
100.1,0.0,0.0,890.4183159
100.1,0.0,0.0,969.5803045
100.1,0.0,0.0,1055.780132
100.1,0.0,0.0,1149.643492
100.1,0.0,0.0,1251.851705
100.1,0.0,0.0,1363.146664
100.1,0.0,0.0,1484.33622
100.1,0.0,0.0,1616.300045
100.1,0.0,0.0,1759.996018
100.1,0.0,0.0,1916.467176
100.1,0.0,0.0,2086.849287
100.1,0.0,0.0,2272.379095
100.1,0.0,0.0,2474.403295
100.1,0.0,0.0,2694.388309
100.1,0.0,0.0,2933.930929
100.1,0.0,0.0,3194.769911
100.1,0.0,0.0,3478.798591
100.1,0.0,0.0,3788.078634
100.1,0.0,0.0,4124.854992
100.1,0.0,0.0,4491.572205
100.1,0.0,0.0,4890.892144
112.2,201.96,168.3,2.718281828
112.2,201.96,168.3,2.959948685
112.2,201.96,168.3,3.223100756
112.2,201.96,168.3,3.509648169
112.2,201.96,168.3,3.821670871
112.2,201.96,168.3,4.161433722
112.2,201.96,168.3,4.531402941
112.2,201.96,168.3,4.934264002
112.2,201.96,168.3,5.372941131
112.2,201.96,168.3,5.85061853
112.2,201.96,168.3,6.370763487
112.2,201.96,168.3,6.937151552
112.2,201.96,168.3,7.553893933
112.2,201.96,168.3,8.225467343
112.2,201.96,168.3,8.956746496
112.2,201.96,168.3,9.753039487
112.2,201.96,168.3,10.62012632
112.2,201.96,168.3,11.56430088
112.2,201.96,168.3,12.59241659
112.2,201.96,168.3,13.71193616
112.2,201.96,168.3,14.93098581
112.2,201.96,168.3,16.25841418
112.2,201.96,168.3,17.70385659
112.2,201.96,168.3,19.277805
112.2,201.96,168.3,20.99168414
112.2,201.96,168.3,22.85793445
112.2,201.96,168.3,24.89010238
112.2,201.96,168.3,27.10293872
112.2,201.96,168.3,29.51250564
112.2,201.96,168.3,32.13629335
112.2,201.96,168.3,34.99334699
112.2,201.96,168.3,38.10440489
112.2,201.96,168.3,41.49204911
112.2,201.96,168.3,45.18086937
112.2,201.96,168.3,49.19764149
112.2,201.96,168.3,53.57152179
112.2,201.96,168.3,58.33425872
112.2,201.96,168.3,63.52042329
112.2,201.96,168.3,69.16766003
112.2,201.96,168.3,75.31696021
112.2,201.96,168.3,82.01295943
112.2,201.96,168.3,89.30426155
112.2,201.96,168.3,97.24379155
112.2,201.96,168.3,105.8891797
112.2,201.96,168.3,115.3031797
112.2,201.96,168.3,125.5541245
112.2,201.96,168.3,136.716422
112.2,201.96,168.3,148.8710954
112.2,201.96,168.3,162.1063712
112.2,201.96,168.3,176.5183194
112.2,201.96,168.3,192.2115514
112.2,201.96,168.3,209.2999787
112.2,201.96,168.3,227.9076401
112.2,201.96,168.3,248.169602
112.2,201.96,168.3,270.2329388
112.2,201.96,168.3,294.2578004
112.2,201.96,168.3,320.4185748
112.2,201.96,168.3,348.9051536
112.2,201.96,168.3,379.9243109
112.2,201.96,168.3,413.7012036
112.2,201.96,168.3,450.4810063
112.2,201.96,168.3,490.5306904
112.2,201.96,168.3,534.1409624
112.2,201.96,168.3,581.6283737
112.2,201.96,168.3,633.3376185
112.2,201.96,168.3,689.6440359
112.2,201.96,168.3,750.9563341
112.2,201.96,168.3,817.7195572
112.2,201.96,168.3,890.4183159
112.2,201.96,168.3,969.5803045
112.2,201.96,168.3,1055.780132
112.2,201.96,168.3,1149.643492
112.2,201.96,168.3,1251.851705
112.2,201.96,168.3,1363.146664
112.2,201.96,168.3,1484.33622
112.2,201.96,168.3,1616.300045
112.2,201.96,168.3,1759.996018
112.2,201.96,168.3,1916.467176
112.2,201.96,168.3,2086.849287
112.2,201.96,168.3,2272.379095
112.2,201.96,168.3,2474.403295
112.2,201.96,168.3,2694.388309
112.2,201.96,168.3,2933.930929
112.2,201.96,168.3,3194.769911
112.2,201.96,168.3,3478.798591
112.2,201.96,168.3,3788.078634
112.2,201.96,168.3,4124.854992
112.2,201.96,168.3,4491.572205
112.2,201.96,168.3,4890.892144
118.8,-641.52,118.8,2.718281828
118.8,-641.52,118.8,2.959948685
118.8,-641.52,118.8,3.223100756
118.8,-641.52,118.8,3.509648169
118.8,-641.52,118.8,3.821670871
118.8,-641.52,118.8,4.161433722
118.8,-641.52,118.8,4.531402941
118.8,-641.52,118.8,4.934264002
118.8,-641.52,118.8,5.372941131
118.8,-641.52,118.8,5.85061853
118.8,-641.52,118.8,6.370763487
118.8,-641.52,118.8,6.937151552
118.8,-641.52,118.8,7.553893933
118.8,-641.52,118.8,8.225467343
118.8,-641.52,118.8,8.956746496
118.8,-641.52,118.8,9.753039487
118.8,-641.52,118.8,10.62012632
118.8,-641.52,118.8,11.56430088
118.8,-641.52,118.8,12.59241659
118.8,-641.52,118.8,13.71193616
118.8,-641.52,118.8,14.93098581
118.8,-641.52,118.8,16.25841418
118.8,-641.52,118.8,17.70385659
118.8,-641.52,118.8,19.277805
118.8,-641.52,118.8,20.99168414
118.8,-641.52,118.8,22.85793445
118.8,-641.52,118.8,24.89010238
118.8,-641.52,118.8,27.10293872
118.8,-641.52,118.8,29.51250564
118.8,-641.52,118.8,32.13629335
118.8,-641.52,118.8,34.99334699
118.8,-641.52,118.8,38.10440489
118.8,-641.52,118.8,41.49204911
118.8,-641.52,118.8,45.18086937
118.8,-641.52,118.8,49.19764149
118.8,-641.52,118.8,53.57152179
118.8,-641.52,118.8,58.33425872
118.8,-641.52,118.8,63.52042329
118.8,-641.52,118.8,69.16766003
118.8,-641.52,118.8,75.31696021
118.8,-641.52,118.8,82.01295943
118.8,-641.52,118.8,89.30426155
118.8,-641.52,118.8,97.24379155
118.8,-641.52,118.8,105.8891797
118.8,-641.52,118.8,115.3031797
118.8,-641.52,118.8,125.5541245
118.8,-641.52,118.8,136.716422
118.8,-641.52,118.8,148.8710954
118.8,-641.52,118.8,162.1063712
118.8,-641.52,118.8,176.5183194
118.8,-641.52,118.8,192.2115514
118.8,-641.52,118.8,209.2999787
118.8,-641.52,118.8,227.9076401
118.8,-641.52,118.8,248.169602
118.8,-641.52,118.8,270.2329388
118.8,-641.52,118.8,294.2578004
118.8,-641.52,118.8,320.4185748
118.8,-641.52,118.8,348.9051536
118.8,-641.52,118.8,379.9243109
118.8,-641.52,118.8,413.7012036
118.8,-641.52,118.8,450.4810063
118.8,-641.52,118.8,490.5306904
118.8,-641.52,118.8,534.1409624
118.8,-641.52,118.8,581.6283737
118.8,-641.52,118.8,633.3376185
118.8,-641.52,118.8,689.6440359
118.8,-641.52,118.8,750.9563341
118.8,-641.52,118.8,817.7195572
118.8,-641.52,118.8,890.4183159
118.8,-641.52,118.8,969.5803045
118.8,-641.52,118.8,1055.780132
118.8,-641.52,118.8,1149.643492
118.8,-641.52,118.8,1251.851705
118.8,-641.52,118.8,1363.146664
118.8,-641.52,118.8,1484.33622
118.8,-641.52,118.8,1616.300045
118.8,-641.52,118.8,1759.996018
118.8,-641.52,118.8,1916.467176
118.8,-641.52,118.8,2086.849287
118.8,-641.52,118.8,2272.379095
118.8,-641.52,118.8,2474.403295
118.8,-641.52,118.8,2694.388309
118.8,-641.52,118.8,2933.930929
118.8,-641.52,118.8,3194.769911
118.8,-641.52,118.8,3478.798591
118.8,-641.52,118.8,3788.078634
118.8,-641.52,118.8,4124.854992
118.8,-641.52,118.8,4491.572205
118.8,-641.52,118.8,4890.892144
100.1,180.18,-150.15,2.718281828
100.1,180.18,-150.15,2.959948685
100.1,180.18,-150.15,3.223100756
100.1,180.18,-150.15,3.509648169
100.1,180.18,-150.15,3.821670871
100.1,180.18,-150.15,4.161433722
100.1,180.18,-150.15,4.531402941
100.1,180.18,-150.15,4.934264002
100.1,180.18,-150.15,5.372941131
100.1,180.18,-150.15,5.85061853
100.1,180.18,-150.15,6.370763487
100.1,180.18,-150.15,6.937151552
100.1,180.18,-150.15,7.553893933
100.1,180.18,-150.15,8.225467343
100.1,180.18,-150.15,8.956746496
100.1,180.18,-150.15,9.753039487
100.1,180.18,-150.15,10.62012632
100.1,180.18,-150.15,11.56430088
100.1,180.18,-150.15,12.59241659
100.1,180.18,-150.15,13.71193616
100.1,180.18,-150.15,14.93098581
100.1,180.18,-150.15,16.25841418
100.1,180.18,-150.15,17.70385659
100.1,180.18,-150.15,19.277805
100.1,180.18,-150.15,20.99168414
100.1,180.18,-150.15,22.85793445
100.1,180.18,-150.15,24.89010238
100.1,180.18,-150.15,27.10293872
100.1,180.18,-150.15,29.51250564
100.1,180.18,-150.15,32.13629335
100.1,180.18,-150.15,34.99334699
100.1,180.18,-150.15,38.10440489
100.1,180.18,-150.15,41.49204911
100.1,180.18,-150.15,45.18086937
100.1,180.18,-150.15,49.19764149
100.1,180.18,-150.15,53.57152179
100.1,180.18,-150.15,58.33425872
100.1,180.18,-150.15,63.52042329
100.1,180.18,-150.15,69.16766003
100.1,180.18,-150.15,75.31696021
100.1,180.18,-150.15,82.01295943
100.1,180.18,-150.15,89.30426155
100.1,180.18,-150.15,97.24379155
100.1,180.18,-150.15,105.8891797
100.1,180.18,-150.15,115.3031797
100.1,180.18,-150.15,125.5541245
100.1,180.18,-150.15,136.716422
100.1,180.18,-150.15,148.8710954
100.1,180.18,-150.15,162.1063712
100.1,180.18,-150.15,176.5183194
100.1,180.18,-150.15,192.2115514
100.1,180.18,-150.15,209.2999787
100.1,180.18,-150.15,227.9076401
100.1,180.18,-150.15,248.169602
100.1,180.18,-150.15,270.2329388
100.1,180.18,-150.15,294.2578004
100.1,180.18,-150.15,320.4185748
100.1,180.18,-150.15,348.9051536
100.1,180.18,-150.15,379.9243109
100.1,180.18,-150.15,413.7012036
100.1,180.18,-150.15,450.4810063
100.1,180.18,-150.15,490.5306904
100.1,180.18,-150.15,534.1409624
100.1,180.18,-150.15,581.6283737
100.1,180.18,-150.15,633.3376185
100.1,180.18,-150.15,689.6440359
100.1,180.18,-150.15,750.9563341
100.1,180.18,-150.15,817.7195572
100.1,180.18,-150.15,890.4183159
100.1,180.18,-150.15,969.5803045
100.1,180.18,-150.15,1055.780132
100.1,180.18,-150.15,1149.643492
100.1,180.18,-150.15,1251.851705
100.1,180.18,-150.15,1363.146664
100.1,180.18,-150.15,1484.33622
100.1,180.18,-150.15,1616.300045
100.1,180.18,-150.15,1759.996018
100.1,180.18,-150.15,1916.467176
100.1,180.18,-150.15,2086.849287
100.1,180.18,-150.15,2272.379095
100.1,180.18,-150.15,2474.403295
100.1,180.18,-150.15,2694.388309
100.1,180.18,-150.15,2933.930929
100.1,180.18,-150.15,3194.769911
100.1,180.18,-150.15,3478.798591
100.1,180.18,-150.15,3788.078634
100.1,180.18,-150.15,4124.854992
100.1,180.18,-150.15,4491.572205
100.1,180.18,-150.15,4890.892144
106.7,384.12,-53.35,2.718281828
106.7,384.12,-53.35,2.959948685
106.7,384.12,-53.35,3.223100756
106.7,384.12,-53.35,3.509648169
106.7,384.12,-53.35,3.821670871
106.7,384.12,-53.35,4.161433722
106.7,384.12,-53.35,4.531402941
106.7,384.12,-53.35,4.934264002
106.7,384.12,-53.35,5.372941131
106.7,384.12,-53.35,5.85061853
106.7,384.12,-53.35,6.370763487
106.7,384.12,-53.35,6.937151552
106.7,384.12,-53.35,7.553893933
106.7,384.12,-53.35,8.225467343
106.7,384.12,-53.35,8.956746496
106.7,384.12,-53.35,9.753039487
106.7,384.12,-53.35,10.62012632
106.7,384.12,-53.35,11.56430088
106.7,384.12,-53.35,12.59241659
106.7,384.12,-53.35,13.71193616
106.7,384.12,-53.35,14.93098581
106.7,384.12,-53.35,16.25841418
106.7,384.12,-53.35,17.70385659
106.7,384.12,-53.35,19.277805
106.7,384.12,-53.35,20.99168414
106.7,384.12,-53.35,22.85793445
106.7,384.12,-53.35,24.89010238
106.7,384.12,-53.35,27.10293872
106.7,384.12,-53.35,29.51250564
106.7,384.12,-53.35,32.13629335
106.7,384.12,-53.35,34.99334699
106.7,384.12,-53.35,38.10440489
106.7,384.12,-53.35,41.49204911
106.7,384.12,-53.35,45.18086937
106.7,384.12,-53.35,49.19764149
106.7,384.12,-53.35,53.57152179
106.7,384.12,-53.35,58.33425872
106.7,384.12,-53.35,63.52042329
106.7,384.12,-53.35,69.16766003
106.7,384.12,-53.35,75.31696021
106.7,384.12,-53.35,82.01295943
106.7,384.12,-53.35,89.30426155
106.7,384.12,-53.35,97.24379155
106.7,384.12,-53.35,105.8891797
106.7,384.12,-53.35,115.3031797
106.7,384.12,-53.35,125.5541245
106.7,384.12,-53.35,136.716422
106.7,384.12,-53.35,148.8710954
106.7,384.12,-53.35,162.1063712
106.7,384.12,-53.35,176.5183194
106.7,384.12,-53.35,192.2115514
106.7,384.12,-53.35,209.2999787
106.7,384.12,-53.35,227.9076401
106.7,384.12,-53.35,248.169602
106.7,384.12,-53.35,270.2329388
106.7,384.12,-53.35,294.2578004
106.7,384.12,-53.35,320.4185748
106.7,384.12,-53.35,348.9051536
106.7,384.12,-53.35,379.9243109
106.7,384.12,-53.35,413.7012036
106.7,384.12,-53.35,450.4810063
106.7,384.12,-53.35,490.5306904
106.7,384.12,-53.35,534.1409624
106.7,384.12,-53.35,581.6283737
106.7,384.12,-53.35,633.3376185
106.7,384.12,-53.35,689.6440359
106.7,384.12,-53.35,750.9563341
106.7,384.12,-53.35,817.7195572
106.7,384.12,-53.35,890.4183159
106.7,384.12,-53.35,969.5803045
106.7,384.12,-53.35,1055.780132
106.7,384.12,-53.35,1149.643492
106.7,384.12,-53.35,1251.851705
106.7,384.12,-53.35,1363.146664
106.7,384.12,-53.35,1484.33622
106.7,384.12,-53.35,1616.300045
106.7,384.12,-53.35,1759.996018
106.7,384.12,-53.35,1916.467176
106.7,384.12,-53.35,2086.849287
106.7,384.12,-53.35,2272.379095
106.7,384.12,-53.35,2474.403295
106.7,384.12,-53.35,2694.388309
106.7,384.12,-53.35,2933.930929
106.7,384.12,-53.35,3194.769911
106.7,384.12,-53.35,3478.798591
106.7,384.12,-53.35,3788.078634
106.7,384.12,-53.35,4124.854992
106.7,384.12,-53.35,4491.572205
106.7,384.12,-53.35,4890.892144
100.1,0.0,-100.1,2.718281828
100.1,0.0,-100.1,2.959948685
100.1,0.0,-100.1,3.223100756
100.1,0.0,-100.1,3.509648169
100.1,0.0,-100.1,3.821670871
100.1,0.0,-100.1,4.161433722
100.1,0.0,-100.1,4.531402941
100.1,0.0,-100.1,4.934264002
100.1,0.0,-100.1,5.372941131
100.1,0.0,-100.1,5.85061853
100.1,0.0,-100.1,6.370763487
100.1,0.0,-100.1,6.937151552
100.1,0.0,-100.1,7.553893933
100.1,0.0,-100.1,8.225467343
100.1,0.0,-100.1,8.956746496
100.1,0.0,-100.1,9.753039487
100.1,0.0,-100.1,10.62012632
100.1,0.0,-100.1,11.56430088
